,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_scope,error_scope,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_pharming,error_pharming,accuracy_sbmclone,error_sbmclone,accuracy_scope_all
938,10000,5,1000,0.1,10,3,20.5875,,28.4101,,4237.5594,,22912.5864,,682.3364,,48.9976
939,10000,5,1000,0.1,10,4,13.9128,,26.6704,,1039.1191,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.1_p10_s4/benchmark',1039.3666,,40.583200000000005
940,10000,5,1000,0.1,15,0,40.289,,34.8609,,1849.0399,,6004.826,,1708.2447,,75.1499
941,10000,5,1000,0.1,15,1,7.5666,,44.8688,,2071.7578,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.1_p15_s1/benchmark',799.703,,52.4354
942,10000,5,1000,0.1,15,2,6.2343,,33.2341,,2520.2032,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.1_p15_s2/benchmark',3720.3543,,39.468399999999995
943,10000,5,1000,0.1,15,3,28.124,,32.4754,,2662.8186,,24469.0656,,919.8581,,60.5994
944,10000,5,1000,0.1,15,4,17.0459,,30.433,,1330.6191,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m5_size1000_cov0.1_p15_s4/benchmark',1120.6001,,47.478899999999996
945,10000,10,100,0.02,5,0,34.1273,,30.5644,,2786.838,,4213.1378,,34.908,,64.6917
946,10000,10,100,0.02,5,1,8.8037,,8.2927,,2168.0673,,3620.7871,,61.1466,,17.0964
947,10000,10,100,0.02,5,2,18.7833,,14.4497,,2220.3438,,4081.3618,,46.686,,33.233000000000004
948,10000,10,100,0.02,5,3,16.8862,,27.8112,,3003.135,,8143.1366,,45.032,,44.6974
949,10000,10,100,0.02,5,4,19.4063,,8.1322,,2522.691,,9708.3873,,15.3794,,27.5385
950,10000,10,100,0.02,10,0,27.2191,,23.2302,,2465.6651,,10295.0067,,48.5727,,50.4493
951,10000,10,100,0.02,10,1,17.4983,,12.8405,,2540.8215,,7202.0186,,11.6237,,30.3388
952,10000,10,100,0.02,10,2,12.1194,,18.1534,,2069.6051,,723.8971,,62.1939,,30.272800000000004
953,10000,10,100,0.02,10,3,100.1721,,20.6308,,2092.1785,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.02_p10_s3/benchmark',66.9773,,120.8029
954,10000,10,100,0.02,10,4,20.0319,,16.3605,,1624.3794,,11272.5973,,43.4817,,36.392399999999995
955,10000,10,100,0.02,15,0,70.5824,,26.8468,,1387.8955,,6291.7352,,626.7574,,97.42920000000001
956,10000,10,100,0.02,15,1,148.5113,,11.7718,,1899.2769,,5335.8751,,48.4217,,160.28310000000002
957,10000,10,100,0.02,15,2,171.5188,,9.0725,,2669.3053,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.02_p15_s2/benchmark',52.279,,180.5913
958,10000,10,100,0.02,15,3,189.9702,,19.5763,,1400.2525,,8748.3582,,39.673,,209.5465
959,10000,10,100,0.02,15,4,313.8662,,8.5619,,2620.5179,,5046.9926,,26.6473,,322.4281
960,10000,10,100,0.05,5,0,10.5191,,7.4197,,4239.2915,,4329.4259,,93.8265,,17.9388
961,10000,10,100,0.05,5,1,13.474,,13.0044,,2859.6914,,3208.6678,,117.0913,,26.4784
962,10000,10,100,0.05,5,2,14.0309,,15.8951,,5982.0129,,3825.3411,,644.944,,29.926000000000002
963,10000,10,100,0.05,5,3,23.3603,,30.0563,,5322.832,,7634.857,,58.2866,,53.4166
964,10000,10,100,0.05,5,4,25.5892,,23.9054,,5556.775,,7834.0263,,84.8253,,49.494600000000005
965,10000,10,100,0.05,10,0,22.1407,,29.5962,,4160.0425,,8856.4206,,96.3261,,51.7369
966,10000,10,100,0.05,10,1,9.6339,,20.8225,,5433.3137,,5983.0211,,75.9294,,30.456400000000002
967,10000,10,100,0.05,10,2,16.0326,,12.766,,3608.7129,,769.7225,,101.177,,28.7986
968,10000,10,100,0.05,10,3,26.0451,,31.8936,,6079.5612,,7216.8438,,62.6284,,57.9387
969,10000,10,100,0.05,10,4,23.1881,,13.5643,,2659.6733,,11043.8162,,90.7056,,36.752399999999994
970,10000,10,100,0.05,15,0,62.4633,,8.9037,,5022.514,,6293.8725,,35.4204,,71.36699999999999
971,10000,10,100,0.05,15,1,13.862,,25.8246,,3696.8138,,5354.8795,,125.7912,,39.6866
972,10000,10,100,0.05,15,2,19.7543,,11.4314,,5211.0991,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.05_p15_s2/benchmark',69.1724,,31.1857
973,10000,10,100,0.05,15,3,22.6871,,29.8675,,3097.357,,7401.8991,,27.8846,,52.5546
974,10000,10,100,0.05,15,4,15.7649,,9.7919,,6289.5153,,5699.9932,,52.7599,,25.556800000000003
975,10000,10,100,0.1,5,0,17.1967,,6.8548,,4258.4931,,5064.4298,,177.2096,,24.0515
976,10000,10,100,0.1,5,1,17.3878,,12.8946,,3441.3479,,3726.9887,,269.0148,,30.2824
977,10000,10,100,0.1,5,2,15.6109,,18.3095,,8923.5738,,4235.5494,,94.4311,,33.9204
978,10000,10,100,0.1,5,3,33.1815,,23.2634,,3213.5439,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.1_p5_s3/benchmark',108.6324,,56.444900000000004
979,10000,10,100,0.1,5,4,13.4098,,21.5279,,4375.8001,,7644.509,,82.1564,,34.9377
980,10000,10,100,0.1,10,0,25.0765,,21.3227,,4922.2555,,9978.0947,,137.1445,,46.3992
981,10000,10,100,0.1,10,1,10.1277,,7.538,,12607.0308,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.1_p10_s1/benchmark',103.8001,,17.6657
982,10000,10,100,0.1,10,2,9.5705,,8.3744,,4398.0116,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.1_p10_s2/benchmark',207.0912,,17.944899999999997
983,10000,10,100,0.1,10,3,11.4838,,25.2546,,5070.3539,,7279.8674,,236.663,,36.7384
984,10000,10,100,0.1,10,4,24.3485,,18.7258,,2400.0574,,11927.6343,,156.3166,,43.0743
985,10000,10,100,0.1,15,0,67.0048,,9.7504,,4203.2096,,6668.6667,,84.9109,,76.7552
986,10000,10,100,0.1,15,1,16.2193,,6.1462,,3217.7438,,5955.5703,,191.893,,22.3655
987,10000,10,100,0.1,15,2,12.1422,,10.8701,,3386.4296,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.1_p15_s2/benchmark',119.9909,,23.012300000000003
988,10000,10,100,0.1,15,3,8.655,,9.8224,,7098.7118,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size100_cov0.1_p15_s3/benchmark',53.9946,,18.4774
989,10000,10,100,0.1,15,4,9.5733,,15.7711,,6926.7155,,5974.4389,,89.7039,,25.3444
990,10000,10,500,0.02,5,0,54.6848,,31.7044,,10845.7537,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p5_s0/benchmark',100.4062,,86.3892
991,10000,10,500,0.02,5,1,8.1034,,33.71,,8333.1939,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p5_s1/benchmark',315.1205,,41.8134
992,10000,10,500,0.02,5,2,21.5713,,26.5943,,20983.8966,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p5_s2/benchmark',115.8507,,48.1656
993,10000,10,500,0.02,5,3,17.4589,,25.1732,,9093.5681,,23128.4104,,60.8003,,42.6321
994,10000,10,500,0.02,5,4,28.5149,,29.3243,,9083.1424,,30249.6605,,145.6059,,57.839200000000005
995,10000,10,500,0.02,10,0,8.4155,,27.8223,,11539.9411,,26009.8695,,227.3125,,36.2378
996,10000,10,500,0.02,10,1,20.3716,,26.3361,,6964.1223,,14808.734,,243.7009,,46.7077
997,10000,10,500,0.02,10,2,21.5155,,31.5853,,11915.2206,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p10_s2/benchmark',294.4244,,53.1008
998,10000,10,500,0.02,10,3,246.805,,32.0913,,6346.3509,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p10_s3/benchmark',165.6563,,278.8963
999,10000,10,500,0.02,10,4,11.191,,30.0094,,4745.7101,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p10_s4/benchmark',1322.6148,,41.2004
1000,10000,10,500,0.02,15,0,89.5358,,34.1032,,8019.735,,11499.5732,,170.2971,,123.639
1001,10000,10,500,0.02,15,1,12.9304,,27.0908,,4595.8795,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p15_s1/benchmark',183.5604,,40.0212
1002,10000,10,500,0.02,15,2,36.3957,,26.6573,,9658.1698,,10571.5374,,238.2771,,63.053
1003,10000,10,500,0.02,15,3,7.5376,,28.994,,6038.982,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p15_s3/benchmark',570.6031,,36.5316
1004,10000,10,500,0.02,15,4,548.1614,,31.9742,,9287.8841,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.02_p15_s4/benchmark',651.1854,,580.1356
1005,10000,10,500,0.05,5,0,6.0525,,30.1297,,5267.2415,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p5_s0/benchmark',442.1175,,36.1822
1006,10000,10,500,0.05,5,1,11.4082,,28.6135,,12941.3134,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p5_s1/benchmark',874.5723,,40.021699999999996
1007,10000,10,500,0.05,5,2,20.4645,,25.8601,,29184.2629,,14525.5499,,212.8126,,46.324600000000004
1008,10000,10,500,0.05,5,3,7.0829,,29.3127,,10262.0839,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p5_s3/benchmark',124.5003,,36.3956
1009,10000,10,500,0.05,5,4,9.2594,,28.2936,,12427.1444,,32205.6626,,1403.7787,,37.553
1010,10000,10,500,0.05,10,0,9.607,,32.02,,7751.6533,,31500.4996,,413.8885,,41.627
1011,10000,10,500,0.05,10,1,21.2068,,24.6888,,10614.8266,,18403.6735,,428.6178,,45.8956
1012,10000,10,500,0.05,10,2,21.2765,,28.1242,,8815.7882,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p10_s2/benchmark',494.6156,,49.4007
1013,10000,10,500,0.05,10,3,10.9686,,26.901,,25688.0301,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p10_s3/benchmark',798.0662,,37.8696
1014,10000,10,500,0.05,10,4,9.7833,,28.8875,,4692.0142,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p10_s4/benchmark',580.778,,38.6708
1015,10000,10,500,0.05,15,0,13.0933,,30.1206,,13009.3062,,11701.3908,,134.2571,,43.213899999999995
1016,10000,10,500,0.05,15,1,23.0338,,25.3457,,9113.8899,,27776.234,,358.8795,,48.3795
1017,10000,10,500,0.05,15,2,15.7961,,33.258,,7443.083,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p15_s2/benchmark',1195.3926,,49.054100000000005
1018,10000,10,500,0.05,15,3,30.9588,,29.2797,,9097.705,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p15_s3/benchmark',401.5823,,60.2385
1019,10000,10,500,0.05,15,4,15.5779,,29.3655,,6846.1653,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.05_p15_s4/benchmark',250.5502,,44.9434
1020,10000,10,500,0.1,5,0,6.054,,29.9195,,7311.8438,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s0/benchmark',280.0021,,35.9735
1021,10000,10,500,0.1,5,1,17.9209,,28.4208,,3498.9502,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s1/benchmark',1786.7978,,46.3417
1022,10000,10,500,0.1,5,2,13.2948,,28.0979,,13770.4035,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s2/benchmark',308.8792,,41.3927
1023,10000,10,500,0.1,5,3,8.1694,,30.3757,,4168.1869,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s3/benchmark',193.8093,,38.5451
1024,10000,10,500,0.1,5,4,19.075,,39.1741,,8883.2791,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p5_s4/benchmark',429.583,,58.2491
1025,10000,10,500,0.1,10,0,7.9094,,33.9511,,6169.0664,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p10_s0/benchmark',581.6086,,41.860499999999995
1026,10000,10,500,0.1,10,1,21.6033,,29.9935,,14623.9239,,18326.2313,,1255.9624,,51.5968
1027,10000,10,500,0.1,10,2,29.0783,,28.195,,5742.9586,,12882.0344,,3784.2853,,57.2733
1028,10000,10,500,0.1,10,3,5.5836,,31.048,,17833.2539,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p10_s3/benchmark',1861.0464,,36.6316
1029,10000,10,500,0.1,10,4,7.6114,,30.2581,,2879.6887,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p10_s4/benchmark',925.247,,37.8695
1030,10000,10,500,0.1,15,0,19.2113,,31.3936,,5199.6109,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s0/benchmark',384.6309,,50.6049
1031,10000,10,500,0.1,15,1,21.6277,,28.3611,,3945.6518,,29738.8405,,2933.9085,,49.9888
1032,10000,10,500,0.1,15,2,20.5352,,34.6644,,7768.2264,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s2/benchmark',915.9013,,55.199600000000004
1033,10000,10,500,0.1,15,3,18.5643,,29.2367,,7132.7921,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s3/benchmark',559.8052,,47.801
1034,10000,10,500,0.1,15,4,8.4483,,30.7744,,5235.0359,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size500_cov0.1_p15_s4/benchmark',1004.5642,,39.2227
1035,10000,10,1000,0.02,5,0,9.3755,,84.8481,,5192.1472,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s0/benchmark',250.5962,,94.2236
1036,10000,10,1000,0.02,5,1,30.6765,,78.3028,,5186.8894,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s1/benchmark',2781.4565,,108.97930000000001
1037,10000,10,1000,0.02,5,2,23.8511,,88.8376,,30872.9505,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s2/benchmark',2711.6511,,112.6887
1038,10000,10,1000,0.02,5,3,21.2655,,81.4349,,16999.0551,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s3/benchmark',686.7642,,102.7004
1039,10000,10,1000,0.02,5,4,8.5819,,89.4376,,13043.0511,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p5_s4/benchmark',242.002,,98.01950000000001
1040,10000,10,1000,0.02,10,0,13.3925,,84.8939,,7287.7393,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s0/benchmark',497.7811,,98.2864
1041,10000,10,1000,0.02,10,1,12.0712,,91.0908,,16697.8783,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s1/benchmark',4002.4134,,103.162
1042,10000,10,1000,0.02,10,2,8.0791,,92.9568,,15320.233,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s2/benchmark',1948.7031,,101.0359
1043,10000,10,1000,0.02,10,3,279.8845,,97.7794,,5460.1732,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s3/benchmark',425.6411,,377.6639
1044,10000,10,1000,0.02,10,4,15.5494,,87.4182,,5674.9663,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p10_s4/benchmark',938.415,,102.9676
1045,10000,10,1000,0.02,15,0,225.6519,,93.2193,,19475.6762,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s0/benchmark',463.1834,,318.87120000000004
1046,10000,10,1000,0.02,15,1,9.6791,,103.9388,,8822.2017,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s1/benchmark',2328.5078,,113.6179
1047,10000,10,1000,0.02,15,2,12.7296,,92.9314,,13431.7474,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s2/benchmark',669.8894,,105.661
1048,10000,10,1000,0.02,15,3,11.9426,,101.2155,,10340.4717,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s3/benchmark',439.6968,,113.1581
1049,10000,10,1000,0.02,15,4,157.156,,90.5045,,10301.5781,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.02_p15_s4/benchmark',301.7869,,247.6605
1050,10000,10,1000,0.05,5,0,21.8961,,79.5244,,5598.0541,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s0/benchmark',450.0422,,101.4205
1051,10000,10,1000,0.05,5,1,24.2283,,84.2961,,2905.0242,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s1/benchmark',2167.0384,,108.5244
1052,10000,10,1000,0.05,5,2,35.1904,,97.9429,,14779.5564,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s2/benchmark',4056.0727,,133.1333
1053,10000,10,1000,0.05,5,3,15.2228,,91.0969,,6337.5989,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s3/benchmark',539.2182,,106.31970000000001
1054,10000,10,1000,0.05,5,4,8.2315,,89.2683,,8802.2269,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p5_s4/benchmark',457.5512,,97.4998
1055,10000,10,1000,0.05,10,0,24.5761,,89.517,,6837.9186,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p10_s0/benchmark',1617.7405,,114.09309999999999
1056,10000,10,1000,0.05,10,1,20.2147,,85.1841,,12079.7145,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p10_s1/benchmark',3996.3977,,105.3988
1057,10000,10,1000,0.05,10,2,12.7579,,89.2778,,14168.8713,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p10_s2/benchmark',701.1675,,102.03569999999999
1058,10000,10,1000,0.05,10,3,32.5582,,96.0753,,5530.0906,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p10_s3/benchmark',2021.2078,,128.6335
1059,10000,10,1000,0.05,10,4,6.9476,,90.116,,2857.8407,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p10_s4/benchmark',1412.1034,,97.0636
1060,10000,10,1000,0.05,15,0,10.6391,,93.29,,8297.8286,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p15_s0/benchmark',665.8174,,103.9291
1061,10000,10,1000,0.05,15,1,18.562,,102.7309,,5362.8388,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p15_s1/benchmark',2360.4398,,121.2929
1062,10000,10,1000,0.05,15,2,12.6671,,91.6981,,20589.6078,,28234.4285,,1460.6914,,104.3652
1063,10000,10,1000,0.05,15,3,40.2141,,102.9329,,7488.974,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p15_s3/benchmark',674.7147,,143.147
1064,10000,10,1000,0.05,15,4,18.3013,,100.0694,,10447.5139,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.05_p15_s4/benchmark',576.5426,,118.3707
1065,10000,10,1000,0.1,5,0,15.5731,,81.6984,,7358.3436,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p5_s0/benchmark',805.5849,,97.2715
1066,10000,10,1000,0.1,5,1,20.7654,,86.228,,3017.3895,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p5_s1/benchmark',2902.5643,,106.9934
1067,10000,10,1000,0.1,5,2,11.4115,,94.0261,,6273.5137,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p5_s2/benchmark',5610.8097,,105.4376
1068,10000,10,1000,0.1,5,3,19.9751,,87.9927,,7050.052,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p5_s3/benchmark',1199.313,,107.9678
1069,10000,10,1000,0.1,5,4,10.9407,,95.7768,,6087.2757,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p5_s4/benchmark',967.1182,,106.7175
1070,10000,10,1000,0.1,10,0,17.3989,,96.0406,,3619.4435,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p10_s0/benchmark',1989.3755,,113.4395
1071,10000,10,1000,0.1,10,1,21.6836,,93.0136,,6091.4702,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p10_s1/benchmark',4512.1218,,114.6972
1072,10000,10,1000,0.1,10,2,19.4224,,84.0717,,7051.4396,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p10_s2/benchmark',1352.9571,,103.4941
1073,10000,10,1000,0.1,10,3,29.4331,,96.5746,,17477.2734,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p10_s3/benchmark',2917.3445,,126.0077
1074,10000,10,1000,0.1,10,4,8.3759,,96.74,,3165.4591,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p10_s4/benchmark',3266.9262,,105.1159
1075,10000,10,1000,0.1,15,0,38.2216,,96.1667,,9169.1694,,29673.7796,,1249.7345,,134.38830000000002
1076,10000,10,1000,0.1,15,1,146.4979,,88.3422,,5980.4719,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p15_s1/benchmark',1555.0166,,234.8401
1077,10000,10,1000,0.1,15,2,48.8195,,89.2216,,13331.2607,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p15_s2/benchmark',1872.9664,,138.0411
1078,10000,10,1000,0.1,15,3,16.2295,,102.5448,,5323.3397,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p15_s3/benchmark',1121.0984,,118.7743
1079,10000,10,1000,0.1,15,4,8.4642,,101.2804,,10425.2216,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m10_size1000_cov0.1_p15_s4/benchmark',981.5083,,109.7446
1080,10000,15,100,0.02,5,0,23.7516,,6.7214,,2823.9604,,11569.0311,,27.0218,,30.473
1081,10000,15,100,0.02,5,1,171.7751,,7.8847,,2069.7729,,12850.8053,,12.5189,,179.65980000000002
1082,10000,15,100,0.02,5,2,48.266,,33.0397,,3605.1757,,2789.4395,,34.5801,,81.3057
1083,10000,15,100,0.02,5,3,20.0049,,11.359,,3017.8149,,10842.2246,,56.8656,,31.3639
1084,10000,15,100,0.02,5,4,1413.6121,,10.988,,1975.0357,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m15_size100_cov0.02_p5_s4/benchmark',50.6973,,1424.6001
1085,10000,15,100,0.02,10,0,7.7659,,16.9918,,3180.1996,,6115.1103,,51.9545,,24.7577
1086,10000,15,100,0.02,10,1,23.6705,,32.2111,,2874.7278,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m15_size100_cov0.02_p10_s1/benchmark',99.3584,,55.881600000000006
1087,10000,15,100,0.02,10,2,279.9715,,12.8883,,2390.7043,,7337.684,,56.074,,292.8598
1088,10000,15,100,0.02,10,3,13.4158,,8.7871,,1970.3682,,8685.0289,,80.2164,,22.2029
1089,10000,15,100,0.02,10,4,19.8478,,7.8682,,1796.1826,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m15_size100_cov0.02_p10_s4/benchmark',21.7171,,27.716
1090,10000,15,100,0.02,15,0,11.434,,16.946,,3289.749,,4225.2662,,64.2088,,28.380000000000003
1091,10000,15,100,0.02,15,1,20.3096,,22.5634,,2095.3784,,12181.4004,,54.9671,,42.873000000000005
1092,10000,15,100,0.02,15,2,22.1134,,7.4499,,3866.5802,,6511.7479,,31.0222,,29.563299999999998
1093,10000,15,100,0.02,15,3,9.2555,,10.1921,,2037.2514,,6557.2009,,53.7796,,19.4476
1094,10000,15,100,0.02,15,4,6.9881,,6.8416,,1175.0159,,11038.5996,,35.3252,,13.829699999999999
1095,10000,15,100,0.05,5,0,11.3843,,12.5326,,10636.6029,,9624.9989,,45.347,,23.9169
1096,10000,15,100,0.05,5,1,10.5875,,24.1201,,4631.5336,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m15_size100_cov0.05_p5_s1/benchmark',35.0968,,34.7076
1097,10000,15,100,0.05,5,2,20.5412,,13.8398,,7499.4205,,2912.9722,,75.9626,,34.381
1098,10000,15,100,0.05,5,3,49.6438,,21.7175,,7725.3924,,11609.3433,,113.9941,,71.3613
1099,10000,15,100,0.05,5,4,17.3762,,11.6099,,2256.7022,,11255.9812,,112.3193,,28.9861
1100,10000,15,100,0.05,10,0,9.1661,,7.5848,,12640.8413,,5992.8927,,185.565,,16.7509
1101,10000,15,100,0.05,10,1,25.9525,,17.3057,,5951.5345,,10318.896,,237.3559,,43.2582
1102,10000,15,100,0.05,10,2,7.6133,,9.691,,5165.0935,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m15_size100_cov0.05_p10_s2/benchmark',649.0289,,17.3043
1103,10000,15,100,0.05,10,3,81.4431,,9.6323,,4527.0589,,7393.3961,,141.2887,,91.0754
1104,10000,15,100,0.05,10,4,15.443,,6.5449,,5440.1316,,13292.207,,50.5955,,21.9879
1105,10000,15,100,0.05,15,0,11.3798,,7.827,,8268.9586,,4066.1587,,134.2128,,19.2068
1106,10000,15,100,0.05,15,1,20.9262,,22.44,,3556.1017,,,[Errno 2] No such file or directory: '../data/simulation/pharming_output/n10000_m15_size100_cov0.05_p15_s1/benchmark',56.1875,,43.366200000000006
