,ncells,n_mutation_groups,mutation_group_size,coverage,n_clusters,seed,accuracy_given_clusters,error_given_clusters,accuracy_given_k_kmeans,error_given_k_kmeans,accuracy_kmeans,error_kmeans,accuracy_phertilizer,error_phertilizer,accuracy_given_k_kmeans_post,error_given_k_kmeans_post,accuracy_kmeans_post,error_kmeans_post,accuracy_pharming,error_pharming
54,1000,5,500,0.02,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.02_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p10_s4/solution_0/B.csv',0.0,,0.3531605810757754,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p10_s4/solution_0/B.csv',0.0,,0.046329014526894384,
55,1000,5,500,0.02,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.02_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s0/solution_0/B.csv',0.13546603475513427,,0.09320695102685624,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s0/solution_0/B.csv',0.3451816745655608,,0.0,
56,1000,5,500,0.02,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.02_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s1/solution_0/B.csv',0.14375987361769352,,0.14218009478672985,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s1/solution_0/B.csv',0.14375987361769352,,0.06832543443917852,
57,1000,5,500,0.02,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.02_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s2/solution_0/B.csv',0.09748302037554935,,0.1921693967239313,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s2/solution_0/B.csv',0.0998801438274071,,0.1713943268078306,
58,1000,5,500,0.02,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.02_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s3/solution_0/B.csv',0.14081145584725538,,0.1949085123309467,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s3/solution_0/B.csv',0.20684168655529037,,0.0,
59,1000,5,500,0.02,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.02_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s4/solution_0/B.csv',0.36363636363636365,,0.10640032613126783,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.02_p15_s4/solution_0/B.csv',0.4765593151243375,,0.0,
60,1000,5,500,0.05,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s0/solution_0/B.csv',0.7256930078609847,,0.30513032685146874,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s0/solution_0/B.csv',0.8671907323127844,,0.3980140670252379,
61,1000,5,500,0.05,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s1/solution_0/B.csv',0.8454011741682974,,0.003913894324853229,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s1/solution_0/B.csv',0.9647749510763209,,0.0003913894324853229,
62,1000,5,500,0.05,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s2/solution_0/B.csv',0.5362376237623763,,0.4403960396039604,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s2/solution_0/B.csv',0.8,,0.3568316831683168,
63,1000,5,500,0.05,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s3/solution_0/B.csv',0.7085308056872038,,0.29324644549763035,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s3/solution_0/B.csv',0.7421011058451816,,0.2677725118483412,
64,1000,5,500,0.05,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s4/solution_0/B.csv',0.755189972581277,,0.5221308264786526,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p5_s4/solution_0/B.csv',0.7935761848805327,,0.4101057579318449,
65,1000,5,500,0.05,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s0/solution_0/B.csv',0.5726072607260726,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s0/solution_0/B.csv',0.6134488448844885,,0.0016501650165016502,
66,1000,5,500,0.05,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s1/solution_0/B.csv',0.6646919431279621,,0.3975118483412322,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s1/solution_0/B.csv',0.8021327014218009,,0.0872827804107425,
67,1000,5,500,0.05,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s2/solution_0/B.csv',0.6415403523146251,,0.4535026628430971,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s2/solution_0/B.csv',0.6964358869315854,,0.0,
68,1000,5,500,0.05,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s3/solution_0/B.csv',0.6702681072428972,,0.2931172468987595,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s3/solution_0/B.csv',0.6702681072428972,,0.0020008003201280513,
69,1000,5,500,0.05,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s4/solution_0/B.csv',0.795838241067923,,0.37259521005104046,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p10_s4/solution_0/B.csv',0.86729485669415,,0.02944640753828033,
70,1000,5,500,0.05,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s0/solution_0/B.csv',0.6781200631911533,,0.09755134281200632,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s0/solution_0/B.csv',0.7705371248025277,,0.0,
71,1000,5,500,0.05,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s1/solution_0/B.csv',0.6875987361769352,,0.18266192733017378,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s1/solution_0/B.csv',0.877172195892575,,0.03515007898894155,
72,1000,5,500,0.05,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s2/solution_0/B.csv',0.053535757091490214,,0.31761885737115464,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s2/solution_0/B.csv',0.12425089892129444,,0.1406312425089892,
73,1000,5,500,0.05,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s3/solution_0/B.csv',0.6909307875894988,,0.19769291964996022,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s3/solution_0/B.csv',0.8794749403341289,,0.0,
74,1000,5,500,0.05,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.05_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s4/solution_0/B.csv',0.7244190786791683,,0.00978393803505911,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.05_p15_s4/solution_0/B.csv',0.8768854463921728,,0.0,
75,1000,5,500,0.1,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s0/solution_0/B.csv',0.8506412908564336,,0.20935043442283824,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s0/solution_0/B.csv',0.9515928837401738,,0.40463384360777827,
76,1000,5,500,0.1,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s1/solution_0/B.csv',0.9221135029354207,,0.0013698630136986301,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s1/solution_0/B.csv',0.9561643835616438,,0.0,
77,1000,5,500,0.1,5,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p5_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s2/solution_0/B.csv',0.6475247524752475,,0.3932673267326733,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s2/solution_0/B.csv',0.9314851485148515,,0.33940594059405943,
78,1000,5,500,0.1,5,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p5_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s3/solution_0/B.csv',0.9533965244865719,,0.39652448657187994,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s3/solution_0/B.csv',0.9533965244865719,,0.2843601895734597,
79,1000,5,500,0.1,5,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p5_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s4/solution_0/B.csv',0.8147277712495103,,0.5025460242851547,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p5_s4/solution_0/B.csv',0.9165687426556992,,0.41402271837054444,
80,1000,5,500,0.1,10,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p10_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s0/solution_0/B.csv',0.7215346534653465,,0.0,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s0/solution_0/B.csv',0.8535478547854786,,0.00041254125412541255,
81,1000,5,500,0.1,10,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p10_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s1/solution_0/B.csv',0.7215639810426541,,0.296998420221169,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s1/solution_0/B.csv',0.9774881516587678,,0.07819905213270142,
82,1000,5,500,0.1,10,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p10_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s2/solution_0/B.csv',0.77181482998771,,0.5583777140516182,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s2/solution_0/B.csv',0.9430561245391234,,0.0,
83,1000,5,500,0.1,10,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p10_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s3/solution_0/B.csv',0.7607042817126851,,0.36654661864745897,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s3/solution_0/B.csv',0.9255702280912365,,0.0,
84,1000,5,500,0.1,10,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p10_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s4/solution_0/B.csv',0.8217510797016098,,0.37416568511974874,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p10_s4/solution_0/B.csv',0.9909697683549273,,0.024342363564978407,
85,1000,5,500,0.1,15,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p15_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s0/solution_0/B.csv',0.7626382306477093,,0.09755134281200632,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s0/solution_0/B.csv',0.971958925750395,,0.0,
86,1000,5,500,0.1,15,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p15_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s1/solution_0/B.csv',0.575434439178515,,0.1834518167456556,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s1/solution_0/B.csv',0.9616903633491312,,0.02448657187993681,
87,1000,5,500,0.1,15,2,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p15_s2/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s2/solution_0/B.csv',0.5473431881741909,,0.3931282461046744,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s2/solution_0/B.csv',0.829005193767479,,0.12944466640031962,
88,1000,5,500,0.1,15,3,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p15_s3/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s3/solution_0/B.csv',0.862370723945903,,0.19789180588703262,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s3/solution_0/B.csv',0.9936356404136834,,0.0,
89,1000,5,500,0.1,15,4,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size500_cov0.1_p15_s4/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s4/solution_0/B.csv',0.8940073379535263,,0.017937219730941704,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size500_cov0.1_p15_s4/solution_0/B.csv',0.9649408887077049,,0.0,
90,1000,5,1000,0.02,5,0,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size1000_cov0.02_p5_s0/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size1000_cov0.02_p5_s0/solution_0/B.csv',0.616900264066626,,0.29321551899248427,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size1000_cov0.02_p5_s0/solution_0/B.csv',0.7698557789965468,,0.43753808653260207,
91,1000,5,1000,0.02,5,1,,[Errno 2] No such file or directory: '../data/simulation/scope_output/n1000_m5_size1000_cov0.02_p5_s1/solution_0/B.csv',,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size1000_cov0.02_p5_s1/solution_0/B.csv',0.8081166272655634,,0.015957446808510637,,,[Errno 2] No such file or directory: '../data/simulation/scope_output_kmeans_known_k/n1000_m5_size1000_cov0.02_p5_s1/solution_0/B.csv',0.8083136327817179,,0.30575256107171,
